,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
0,0.004999999888241291,0.033708564937114716,0.007510012481361629,5.239710330963135,0.059903159737586975,30,1 mins 39s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=1.hdf5,0,1
1,0.004999999888241291,0.02508009225130081,0.006651315838098526,3.685754776000977,0.060957815498113625,60,3 mins 17s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=1.hdf5,0,1
2,0.004999999888241291,0.024294579401612282,0.005473933182656765,3.764129638671875,0.06010034680366516,90,4 mins 55s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=1.hdf5,0,1
3,0.004999999888241291,0.025295307859778404,0.007021359633654356,3.654789924621582,0.06268943101167679,120,6 mins 33s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=1.hdf5,0,1
4,0.004999999888241291,0.024379989132285118,0.006302256137132646,3.615546464920044,0.06588540971279144,300,16 mins 23s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=1.hdf5,0,1
5,0.004999999888241291,,,,,600,32 mins 45s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=1.hdf5,0,1
6,0.004999999888241291,0.05346861109137535,0.013581064529716969,7.977509498596191,0.08655177801847458,30,1 mins 42s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=2.hdf5,0,2
7,0.004999999888241291,0.02584134228527546,0.006902942433953285,3.78767991065979,0.0684492364525795,60,3 mins 24s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=2.hdf5,0,2
8,0.004999999888241291,0.02532920427620411,0.007006161846220493,3.6646089553833012,0.06111409887671471,90,5 mins 6s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=2.hdf5,0,2
9,0.004999999888241291,0.02531811967492104,0.006743313279002905,3.714961290359497,0.06150694563984871,120,6 mins 49s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=2.hdf5,0,2
10,0.004999999888241291,0.023218978196382526,0.0051281945779919616,3.6181561946868896,0.05694456398487091,300,17 mins 2s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=2.hdf5,0,2
11,0.004999999888241291,0.02439112775027752,0.006486161146312952,3.5809934139251713,0.06165014952421189,600,34 mins 16s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=2.hdf5,0,2
12,0.004999999888241291,0.058191634714603424,0.027431244030594826,6.1520795822143555,0.12660694122314453,30,1 mins 45s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=5.hdf5,0,5
13,0.004999999888241291,0.0420335978269577,0.0152139225974679,5.363934516906738,0.08319806307554245,60,3 mins 32s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=5.hdf5,0,5
14,0.004999999888241291,0.03595482185482979,0.010655796155333519,5.059805870056152,0.0822380855679512,90,5 mins 19s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=5.hdf5,0,5
15,0.004999999888241291,0.029282409697771072,0.010591977275907993,3.738086462020874,0.07673785835504532,120,7 mins 7s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=5.hdf5,0,5
16,0.004999999888241291,0.025808054953813553,0.007315575610846281,3.698496103286743,0.06568633764982224,300,17 mins 59s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=5.hdf5,0,5
17,0.004999999888241291,0.024669203907251358,0.0061380802653729916,3.7062246799468994,0.06350470334291458,600,35 mins 1s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=5.hdf5,0,5
